year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
2014,TGO,Togo,Sub-Saharan Africa,,,,3.788698335,6.400032893,10,10,7.5,10,10,9.5,9.6,10,5,5,5,8.2,8.033344298,0,10,10,6.666666667,,,10,9.926666667,7.733333333,9.22,7.5,5,,,10,,,7.5,,,10,8,10,10,3.666666667,4.25,10,10,10,8.273809524,,5,5,5,0,10,5,5,5,6.671558277,94,7.376470588,8.447262339,4,7,,7,6.705933232,,4.01,,0,5,3.901,1.975856617,,,0.897435897,2.824685615,9.508781596,8.92752102,9.962071011,0,7.099593407,7.253333333,7.62,7.2868,7.386711111,,4.102373238,4.102373238,10,5.304076133,0.769230769,1.65938462,2.577563841,6.016662047,5,10,10,8.333333333,1.666666667,,,8,7.012657497,0,4.169831041,,1.555555556,8.748823354,,8.201227981,6.973481854,6.369772186,6.290978853,5.79,137,6.230779139,122,4
2014,TTO,Trinidad and Tobago,Latin America & the Caribbean,,,,4.929768865,0,10,10,7.5,10,10,9.5,10,10,5,5,5,8.333333333,5.944444444,10,10,10,10,,,,9.777777778,8.983333333,9.380555556,,,,,,,,,,,,,10,10,7.666666667,7,,,,8.666666667,,10,10,10,0,0,0,10,6.666666667,7.057789438,79,5.491176471,8.418998307,0,9,5,7,5.227543694,5.467213449,3.641046331,5.042264217,8.333,3.333,2.964,6.243780052,3.464499688,2.381646838,0.974358974,4.48294116,8.366802413,7.139104797,8.863116371,10,8.592255895,8.953333333,7.86,5.8056,7.539644444,6.642071453,6.181079391,6.411575422,10,6.952513437,6.153846154,10,7.702119864,7.913334932,8,8.207,10,8.735666667,10,4.69360942,6.388442613,10,5.130459041,10,7.702085179,3.913025455,6.666666667,9.624456757,2.715995195,6.792368898,7.646041442,6.226425736,7.55472586,6.75,93,6.903894719,80,2
2014,TUN,Tunisia,Middle East & North Africa,4.096861691,5.2059583,4.928313806,4.743711266,8.780159366,10,10,5,8.713796513,8.851390374,8.513037377,10,7.5,0,0,0,5.833333333,7.708843359,10,10,5,8.333333333,,,7.5,7.688888889,4.95,6.712962963,7.5,7.5,,,7.5,,,7.5,,,10,8,10,10,4.666666667,6,10,7.5,10,8.30952381,,5,0,2.5,0,0,0,10,4.166666667,6.665387333,95,5.455882353,6.411152109,7,7,4,5.5,6.091758615,4.624560782,4.296966705,5.585229329,6.667,8.333,4.882,7.25779119,5.140627034,4.944053687,0.794871795,5.158384631,9.090226693,9.774014771,9.012452939,0,6.969173601,8.833333333,7.18,5.5444,7.185911111,6.183328421,7.256812973,6.720070697,9.495437466,7.686191699,0.769230769,9.403179512,5.952867327,7.33857165,5,7.002,10,7.334,7.766666667,4.909439713,4.798814314,10,7.755176154,3,6.371682808,3.790928668,5.111111111,9.606850733,4.250978093,9.398287296,8.385856989,6.757335482,6.821006097,6.48,109,6.572693667,104,3
2014,TUR,Turkey,Middle East & North Africa,3.301831886,4.946313197,3.513647245,3.920597443,8.274906404,10,10,5,9.835563243,9.789694042,8.925051457,10,10,10,10,10,10,9.06665262,10,10,10,10,,,2.5,7.044444444,3.747222222,4.430555556,7.5,5,,,5,,,2.5,,,2.5,4.5,8.701815075,3.718541108,2,3.25,5,7.5,5,5.024336598,,10,10,10,10,10,10,10,10,6.642301731,99,6.226470588,6.145692391,7,7,7,7,6.593040745,3.261745822,3.941117782,5.715892395,3.333,5,4.581,8.552860388,4.299568762,6.328880782,0.918918919,4.798796819,8.398497766,9.506065218,8.229085457,10,9.03341211,9.486666667,7.86,0.4984,5.948355556,6.206701979,9.085800371,7.646251175,10,6.685369575,2.307692308,8.40754874,5.800203541,7.348702568,5,8.878,10,7.959333333,5.566666667,5.651826934,6.84737225,8,2.523009805,1,4.931479276,4.116887039,6.666666667,9.549438398,4.321042696,9.233155153,7.466692218,6.892313695,6.594375435,6.87,84,6.756150866,88,3
2014,UGA,Uganda,Sub-Saharan Africa,2.284876882,4.772291796,3.390618221,3.482595633,5.392618579,5,2.583691878,5,10,10,6.516738376,9.9,7.5,5,5,5,7.466666667,6.458674541,10,10,5,8.333333333,,,10,8.495555556,6.991666667,8.495740741,7.5,5,,,2.5,,,10,,,10,7,10,10,3.666666667,4.25,10,10,7.5,7.916666667,,5,5,5,0,0,0,10,5,6.159891618,116,8.655882353,10,8,5,3,4,7.663970588,4.01716101,4.519907012,4.818634125,3.333,5.833,4.87,8.351582808,4.540469431,4.108057154,0.914285714,4.721033926,9.237153882,6.452720601,9.142358147,10,8.708058158,8.453333333,7.46,5.2248,7.046044444,5.435860884,2.667477541,4.051669212,10,7.932613133,8.461538462,10,8.798050532,7.473941047,10,8.378,9,9.126,10,7.079253701,8.650396279,8,10,10,8.954941663,4.526752292,3.555555556,8.718526349,2.769353176,8.308704716,7.657250768,5.922690476,8.001210713,7.31,57,6.734945809,91,3
2014,UKR,Ukraine,Eastern Europe,5.057895607,4.875828429,3.639620682,4.52444824,7.464542925,0,0,0,0,4.61918437,0.923836874,10,7.5,10,10,10,9.166666667,5.851682155,5,10,10,8.333333333,,,2.5,7.826666667,7.45,5.925555556,7.5,7.5,,,5,,,2.5,,,5,5.5,0,10,5.333333333,3.5,7.5,7.5,7.5,5.904761905,,10,10,10,10,10,10,10,10,6.160397678,115,5.408823529,4.042518326,10,10,4,7,6.612835464,2.133903503,2.838060876,3.245650232,8.333,6.667,4.803,8.907895063,2.747316626,4.076031705,0.756756757,4.270076232,8.179293074,7.963200386,7.56232687,0,5.926205082,9.353333333,9.1,7.93,8.794444444,4.941623472,4.074575179,4.508099325,7.805960685,4.476806367,0,5.86315899,3.446655119,6.138789893,8,5.806,10,7.935333333,5.566666667,6.20544897,7.103254083,6,9.257481343,0,5.68880851,3.760317524,4.666666667,9.769581597,3.04202323,9.79947046,6.076735736,6.185799202,6.603313682,5.91,133,6.035198839,131,4
2014,ARE,United Arab Emirates,Middle East & North Africa,5.858381285,6.27673332,7.68740436,6.607506322,9.73100697,5,10,10,9.963252318,10,8.992650464,10,7.5,0,0,0,5.833333333,8.185663589,10,0,0,3.333333333,,,2.5,8.76,5.505555556,5.588518519,0,0,,,0,,,0,,,2.5,0.5,10,10,1.666666667,3,7.5,7.5,5,6.380952381,,0,0,0,0,0,0,0,0,5.278572901,146,6.805882353,8.363310315,2,10,10,10,6.792298167,7.68235999,6.571823194,7.432784256,8.333,6.667,5.549,9.905908896,8.651389815,9.199205944,0.538461538,5.982262572,8.180917163,7.235505512,9.53105921,10,8.736870471,9.993333333,9.06,7.4432,8.832177778,8.30282977,7.424267195,7.863548482,10,7.402045588,5.833333333,5.310030783,6.181803235,8.219382374,5,10,10,8.333333333,10,6.425941642,8.531742635,6,10,0,6.826280713,6.9970918,9.333333333,9.678740057,8.076647404,9.999638041,9.865488082,8.99182312,8.050479055,7.56,32,6.41928645,115,3
2014,GBR,United Kingdom,Western Europe,8.058342867,7.419845846,7.634272539,7.70415375,9.637010675,10,10,10,10,9.987618621,9.997523724,10,10,10,10,10,10,9.878178133,10,10,10,10,,,10,8.295555556,6.761111111,8.352222222,10,10,,,10,,,10,,,10,10,10,10,7,7.75,10,10,10,9.25,,10,10,10,10,10,10,10,10,9.155805193,14,4.994117647,5.350649195,8,6,2,4,5.586191711,8.679193364,7.452917801,8.811106426,10,8.333,4.504,8.081594702,7.678392325,6.924942654,1,7.829460808,9.511058285,9.78800767,9.707961678,10,9.751756908,9.813333333,8.94,6.5444,8.432577778,7.152913135,9.239057607,8.195985371,10,7.959038475,4.615384615,9.071302588,7.215241893,8.46095126,10,5.315,8,7.771666667,8.9,5.21665541,7.827169351,8,8.532230562,10,8.079342554,4.866897311,7.777777778,9.85487516,6.999146648,9.205051366,8.766974089,7.911787058,7.920932093,7.91,10,8.532902597,10,1
2014,USA,United States,North America,7.072615697,6.674783898,6.449679442,6.732359679,8.216787809,10,9.892224508,10,9.981165448,9.99623309,9.973924609,10,10,10,10,10,10,9.396904139,10,10,10,10,,,10,7.788888889,8.794444444,8.861111111,10,10,,,10,,,10,,,10,10,10,10,8,7.25,10,10,10,9.321428571,,10,10,10,10,10,10,10,10,8.850569923,25,6.547058824,6.083225542,8,5,5,5,6.407571091,6.921640877,6.3817068,7.574895328,6.667,8.333,5.446,8.923824621,7.891955907,5.756605555,1,7.099625454,8.056415325,9.826626875,9.675555405,10,9.389649401,9.526666667,9.3,6.388,8.404888889,6.515107572,9.764497663,8.139802617,10,6.849438579,3.846153846,0.553128207,3.749573544,7.573566263,10,7.018,10,9.006,10,7.268989453,7.922900278,10,10,10,9.198648288,4.364484527,8,9.809152509,5.405514108,9.603297286,8.038367868,7.536802716,8.580483668,7.81,13,8.330284961,19,1
2014,URY,Uruguay,Latin America & the Caribbean,7.514563286,7.122691212,5.392177032,6.676477177,6.86508092,10,10,10,10,10,10,10,10,5,5,5,8.333333333,8.399471418,10,10,10,10,,,7.5,9.666666667,9.211111111,8.792592593,7.5,10,,,5,,,7.5,,,7.5,7.5,10,10,8,7.5,10,10,10,9.357142857,,10,10,10,10,10,10,10,10,8.333960694,39,6.782352941,6.457900422,7,9,7,8,7.060063341,7.823260176,5.179763388,6.876026663,5.833,4.167,3.846,6.451671664,5.137183541,4.571228144,1,5.54279262,8.659081319,9.32821086,8.224529334,10,9.052955378,8.626666667,7.9,6.808,7.778222222,5.871291485,3.74260355,4.806947518,10,7.834617515,7.692307692,7.743794892,7.7569067,7.58551911,5,8.02,9,7.34,5.566666667,2.950658079,2.332953968,8,4.612422769,10,5.577116914,3.783345896,5.333333333,9.560794297,6.378784928,6.823006397,6.895016568,6.462380237,6.459832383,7.14,69,7.736980347,43,2
2014,VEN,Venezuela,Latin America & the Caribbean,1.542131621,3.485509687,1.59830164,2.208647649,0,10,10,5,9.989155793,9.993493476,8.996529854,10,10,10,10,10,10,6.332176618,10,5,10,8.333333333,,,5,9.086666667,7.916666667,7.334444444,10,10,,,2.5,,,5,,,5,6.5,10,10,1.333333333,2.25,5,2.5,5,5.154761905,,10,10,10,10,10,10,10,10,5.867460035,127,6.985294118,5.773841962,0,8,6,7,4.93978402,0.212810655,0.64105636,0.990329219,0.833,1.667,3.212,8.195461557,1.214753016,1.057448829,1,2.002651071,2.76840426,4.976023629,0,5,3.186106972,8.446666667,7.42,6.8524,7.573022222,3.667596458,0,1.833798229,0,3.123775979,0,7.190666685,3.438147555,3.211242002,5,2.902,5,4.300666667,2.233333333,1.901262687,4.48568025,4,,0,2.524055254,0.529157458,0,5.734920556,1.471166041,4.998009226,1.122213437,2.309244453,3.044655458,3.28,159,4.573730018,156,4
2014,VNM,Vietnam,South Asia,5.729388018,4.576318134,4.970094277,5.091933476,9.392642685,5,10,10,10,10,9,10,7.5,5,5,5,7.5,8.630880895,0,5,5,3.333333333,,,2.5,7.966666667,7.177777778,5.881481481,2.5,2.5,,,0,,,0,,,2.5,1.5,10,4.794780648,0,1.5,7.5,7.5,5,5.184968664,,10,10,10,10,10,10,10,10,6.020681941,119,9.208823529,,,7,5,6,7.604411765,4.129233323,4.184733617,4.849589827,5,6.667,5.688,8.716067102,4.447830982,5.994818545,0.820512821,5.024339617,8.365248333,7.250302299,9.182820012,0,6.199592661,8.157480315,8.1,5.516,7.257826772,5.149860597,4.420140107,4.785000352,10,6.452234672,0.769230769,0.774379489,2.665281643,6.177027192,,8.271,10,9.1355,7.766666667,5.944467609,6.64949326,10,2.523009805,0,5.480606224,3.728525274,5.111111111,9.30819748,3.655069646,8.210431953,1.36881862,5.230359014,6.615488412,6.32,118,6.17034097,127,4
"2014,YEM,""Yemen, Rep."",Middle East & North Africa,,,,3.333410758,7.336599062,0,0,0,0,0.051941363,0.010388273,6.2,7.5,0,0,0,4.566666667,3.971218,,,0,0,,,,,,,,,,,,,,,,,,,2.379886146,10,2,2.25,,,,4.157471536,,0,0,0,0,0,0,0,0,2.519069112,159,8.147058824,9.02039596,7,10,8,9,8.291863696,7.6903987,3.49,6.498809136,5.833,3.333,3.781,9.049234261,5.137183541,4.69258156,0.615384615,4.442775005,9.906749916,6.689961276,8.3682,10,8.741227798,8.92,8.5,7.9,8.44,5.909023044,5.76,5.834511522,10,3.4,6.923076923,0.995630772,3.772902565,7.011853522,,0,10,5,8.9,3.211356604,2.27697548,8,2.523009805,10,5.818556981,3.967851354,0,8.005035054,1.852682641,7.916596509,7.220087036,4.827042099,5.215199693,6.74,95,4.629534556,155,4"
2014,ZMB,Zambia,Sub-Saharan Africa,3.432386661,4.702029848,3.7703609,3.968259136,7.887455673,10,10,7.5,10,10,9.5,9.9,7.5,5,5,5,7.466666667,8.284707447,0,10,5,5,,,,8.577777778,6.802777778,7.690277778,,,,,,,,,,,,,10,10,4,3.75,,,,6.9375,,0,5,2.5,0,0,0,,1.25,5.672963868,138,5.358823529,10,4,7,4,5.5,6.214705882,5.071316756,5.137426012,5.916442473,8.333,6.667,3.508,4.711932609,5.072290404,6.691725978,1,5.678792692,8.817896307,8.677140017,8.437609117,10,8.98316136,7.5,7.3,5.896,6.898666667,6.396471259,0.961538462,3.679004861,10,7.778755191,9.230769231,10,9.003174807,7.395211584,5,8.183,10,7.727666667,6.666666667,5.663353818,6.515607234,8,0,10,6.140937953,4.388130231,3.555555556,9.406925962,4.11570405,7.522161551,8.240135745,6.204768849,6.69112449,6.99,77,6.331481934,117,3
2014,ZWE,Zimbabwe,Sub-Saharan Africa,1.973274583,4.519193699,3.612895983,3.368454755,7.332576702,5,10,5,10,10,8,10,7.5,5,5,5,7.5,7.610858901,0,5,10,5,,,2.5,8.591111111,7.775,6.288703704,2.5,2.5,,,2.5,,,2.5,,,2.5,2.5,10,10,2.333333333,4.25,,,7.5,6.816666667,,0,10,5,0,10,5,,5,5.305365451,145,4.970588235,10,8,4,4,4,6.742647059,2.815012346,3.287001435,2.329074524,3.333,5,2.374,6.821422047,3.267243853,6.184697388,0.837837838,3.615583646,8.314950468,8.594841628,9.9574,5,7.966798024,6.193333333,6.74,2.3716,5.101644444,4.737204686,4.170440784,4.453822735,10,3.393002733,0,8.850051305,4.081018013,5.909121298,8,0,0,2.666666667,6.666666667,2.79248083,3.056271925,8,0,10,5.085903237,2.625178343,0.666666667,5.942011967,2.912651757,4.954393168,7.287342995,4.064707483,3.939092462,5.63,143,5.467682725,145,4
2013,ALB,Albania,Eastern Europe,5,4.9,3.6,4.493650794,8.300775134,10,10,10,9.884862611,10,9.976972522,10,7.5,5,5,5,7.5,8.592582552,10,5,5,6.666666667,10,7.5,8.75,9.66,8.933333333,9.114444444,10,10,10,7.5,8.75,10,5,7.5,10,7.5,8.75,9.583333333,10,10,5,5.75,10,10,10,8.678571429,,10,10,10,10,10,10,5,8.333333333,7.509193257,61,8.173529412,7.53990334,7,10,7,8.5,7.803358188,2.465461885,3.27152096,2.955938059,8.333333333,4.166666667,4.387444055,6.329975526,4.540075639,5.57957178,0.945945946,4.543782476,9.665260873,9.486031537,9.61247649,10,9.690942225,9.64,9.24,8.0392,8.973066667,4.457771657,7.447590542,5.952681099,10,4.779699324,4.615384615,8.296923099,5.897335679,7.705770861,5,5.944913021,10,6.981637674,5.566666667,4.814301426,5.201742181,8,6.299740913,10,6.647075198,4.939584565,6,9.750880949,3.58580156,7.194430977,5.998270451,6.244828084,6.624513652,7.27,53,7.389596629,53,2
2013,DZA,Algeria,Middle East & North Africa,,,,4.045818,9.499198744,5,8.721913461,5,9.139247841,9.754816052,7.523195471,10,7.5,0,0,0,5.833333333,7.618575849,5,5,5,5,2.5,5,3.75,7.615555556,4.163888889,5.176481481,5,2.5,2.5,5,3.75,2.5,5,3.75,2.5,5,3.75,3.75,10,10,3.333333333,4.5,10,7.5,7.5,7.547619048,,0,5,2.5,0,0,0,0,0.833333333,5.146841849,147,1.294117647,7.817129014,0,7,2,4.5,3.402811665,4.102089305,3.40035474,4.53773903,5,5,4.386015534,6.626692153,5.121435779,4.981421017,0.810810811,4.341494124,8.915842785,5.418321244,9.349263165,5,7.170856799,8.48,6.28,5.832,6.864,4.511614797,7.115724545,5.813669671,5.272007913,3.792779778,0,1.106256413,1.633012064,4.895672412,0,10,10,6.666666667,5.566666667,3.471741564,5.983322158,4,7.755176154,1,4.629484424,3.417757911,1.333333333,9.101075365,3.20709325,7.59067573,4.944593763,4.932421559,5.409524216,5.04,150,5.093420924,151,4
2013,AGO,Angola,Sub-Saharan Africa,,,,7.304392,8.060260239,5,10,7.5,10,10,8.5,10,10,5,5,5,8.333333333,8.297864524,5,0,10,5,5,5,5,8.288888889,6.991666667,6.760185185,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5,5,5,3.333333333,10,10,3.666666667,2.75,7.5,5,7.5,6.630952381,,10,10,10,0,0,0,10,6.666666667,6.739677888,95,3.329411765,8.253905843,0,10,9,9.5,5.270829402,1.843129164,1.974565724,2.512364187,3.333333333,4.166666667,2.302200397,5.423011165,3.016103987,4.291196631,0.864864865,2.990266391,8.997099396,4.669166812,8.244781813,5,6.727762005,9.286666667,8.54,7.3136,8.380088889,3.132738335,4.125787281,3.629262808,10,2.94691933,2.307692308,0.110625641,1.788412426,5.949441031,8,9.194715492,9,8.731571831,3.333333333,2.656197601,5.172987096,4,0.646567308,0,2.634847556,2.758427817,1.555555556,6.52403741,2.166511021,7.607351826,6.838969936,4.575142261,5.313853883,5.25,148,5.994838944,133,4
2013,ARG,Argentina,Latin America & the Caribbean,6.6,5.4,3.7,5.23968254,6.996848529,10,10,7.5,9.984328448,9.995298534,9.495925396,10,10,10,10,10,10,8.830924642,10,10,10,10,10,10,10,9.26,7.311111111,8.857037037,10,10,10,5,7.5,5,5,5,10,10,10,10,10,10,5.333333333,4.75,10,10,10,8.583333333,,10,10,10,10,10,10,10,10,8.261688832,41,5.752941176,4.934996169,6,7,1,4,5.171984336,2.154741817,2.10032088,2.705497124,7.5,3.3,4.772538354,6.857195103,2.800509913,3.725328996,0.810810811,3.613184469,6.328051492,9.26249516,4.4,5,6.247636663,4.646666667,7.32,6.1944,6.053688889,3.2222172,7.285163586,5.253690393,0,3.519094835,0.769230769,7.965046175,4.08445726,3.847959135,5,8.382036152,7,6.794012051,1.666666667,2.638856851,2.734225657,10,2.517253846,10,4.92616717,2.114810702,4.222222222,9.02680483,2.779854012,5.350571547,5.460222781,4.825747682,5.515308968,4.88,153,6.570844416,106,3
2013,ARM,Armenia,Caucasus & Central Asia,,,,4.626112,9.129085135,10,10,7.5,10,9.861759545,9.472351909,10,5,10,10,10,8.333333333,8.978256792,5,5,10,6.666666667,5,5,5,7.928888889,5.833333333,6.254074074,5,7.5,10,10,10,5,7.5,6.25,10,10,10,7.5,10,10,3.666666667,4.25,10,10,10,8.273809524,,10,10,10,10,10,10,5,8.333333333,7.103880558,82,8.223529412,7.995039669,10,6,6,6,8.05464227,3.199651233,3.556048928,5.255961891,5.833333333,5,5.318215028,9.80196309,4.990241133,7.562823602,1,5.613137582,9.411389531,8.453809182,8.841242417,10,9.176610282,9.033333333,9.3,8.362,8.898444444,5.502637286,7.699119571,6.600878429,10,5.073175096,5.384615385,10,6.819263493,8.079646592,10,8.390990061,10,9.463663354,6.666666667,5.825670833,6.790472614,10,8.992707249,0,6.379252894,4.499209581,5.777777778,9.893445939,4.508996553,9.563781399,6.401806204,6.774169575,7.539028608,7.69,17,7.396940279,52,2
2013,AUS,Australia,Oceania,8.5,7.3,7.3,7.680952381,9.576687196,10,10,10,10,9.991359161,9.998271832,10,10,10,10,10,10,9.858319676,10,10,10,10,10,10,10,9.333333333,8.427777778,9.253703704,10,10,10,10,10,10,7.5,8.75,10,5,7.5,9.166666667,10,10,8.333333333,7.5,10,10,10,9.404761905,,10,10,10,10,10,10,10,10,9.167331242,13,4.588235294,6.798428805,10,6,5,5.5,6.721666025,8.146540698,5.770616263,7.512845989,10,9.166666667,6.163151928,8.205654997,8.424030446,7.483567781,1,7.874786085,8.570296931,8.929223182,9.510022272,10,9.252385596,9.146666667,9.46,8.3692,8.991955556,5.862008529,8.910460662,7.386234596,10,6.913769342,4.615384615,0.110625641,3.879926533,7.564529171,10,8.504214621,10,9.501404874,8.9,2.845111855,4.472560815,8,7.927854911,10,7.024254597,3.007172792,10,9.912605544,7.640221998,9.091938285,8.823020721,8.07915989,8.201606453,7.92,9,8.543665621,8,1
2013,AUT,Austria,Western Europe,9.1,7.5,8.1,8.236507937,9.710880971,10,10,10,10,10,10,10,10,10,10,10,10,9.90362699,10,10,10,10,10,10,10,9.166666667,6.388888889,8.518518519,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7.333333333,8,10,10,10,9.333333333,,10,10,10,10,10,10,10,10,9.320218917,4,3.852941176,3.166134828,10,4,3,3.5,5.129769001,6.957152751,5.801655932,8.073970854,10,10,6.378971834,8.10049394,8.233350519,8.479242265,1,8.002759788,9.118603166,9.793608039,9.599968501,10,9.628044927,9.640666667,8.9,6.216,8.252222222,5.868170725,8.76417365,7.316172187,10,6.264562263,3.076923077,7.743794892,5.695093411,7.815871955,8,9.249155096,10,9.083051699,8.9,4.110267735,2.506828157,8,10,3,6.086182649,3.983156153,8.888888889,9.247897381,7.091042568,7.785721455,8.139251806,7.522659709,7.563964685,7.63,25,8.475109458,11,1
2013,AZE,Azerbaijan,Caucasus & Central Asia,,,,4.016059,9.058100797,10,10,7.5,10,10,9.5,10,7.5,5,10,7.5,8.333333333,8.963811377,5,5,5,5,2.5,2.5,2.5,7.728888889,6.108333333,5.445740741,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.333333333,10,1.504545971,0.666666667,1.5,7.5,7.5,7.5,5.167316091,,10,10,10,10,10,10,5,8.333333333,5.972939944,127,5.529411765,8.104655531,0,9,4,6.5,5.033516824,3.600841236,4.469793583,4.682007013,5,5.833333333,7.252962408,9.707871986,5.139397644,7.787123989,0.756756757,5.21886866,8.496706875,4.058225439,9.515239719,5,6.767543008,8.973333333,8.2,6.76,7.977777778,5.62045249,6.339738448,5.980095469,10,5.051807856,4.615384615,1.438133337,3.70177527,6.914912129,5,10,9,8,8.333333333,5.681664463,7.308685351,8,7.755176154,1,6.34647655,4.890593711,6,9.807353497,4.323519846,8.449171683,7.814181339,6.880803346,7.075759965,6.2,123,6.086469972,129,4
2013,BHS,Bahamas,Latin America & the Caribbean,,,,6.099166,0,10,10,,10,8.939667055,9.734916764,,,,,,,4.867458382,10,10,,10,,,,9.666666667,6.941666667,8.304166667,,,,,,,,,,,,,10,10,8.666666667,7.75,,,,9.104166667,,10,10,10,10,10,10,,10,7.417697762,65,6.5,8.914706121,7,10,10,10,8.10367653,,6.596738383,,10,7.5,5.490581383,3.716887055,,,0.945945946,6.480818625,9.085912584,9.417620481,9.926054122,0,7.107396797,4.486666667,2.96,2.3968,3.281155556,,7.759810552,7.759810552,10,,0.769230769,10,5.384615385,6.606395373,10,5.868199597,10,8.622733199,8.9,,,8,6.546424852,10,8.361606213,,5.555555556,9.14046595,,8.014300351,9.349859065,8.01504523,8.333128214,7.33,48,7.373848881,54,2
2013,BHR,Bahrain,Middle East & North Africa,,,,5.637907,9.847956266,0,10,2.5,9.239781331,4.070294379,5.162015142,10,7.5,0,0,0,5.833333333,6.947768247,5,10,5,6.666666667,7.5,7.5,7.5,7.422222222,4.488888889,6.47037037,5,2.5,7.5,5,6.25,7.5,7.5,7.5,7.5,7.5,7.5,5,10,0,0.666666667,0.75,10,7.5,2.5,4.488095238,,0,0,0,10,10,10,0,3.333333333,5.742265373,138,3.563565113,9.581704339,4,10,10,10,6.786317363,5.686038613,5.066078642,7.077974195,5,7.5,4.785814418,8.855314534,6.728068254,5.818962483,0.536585366,4.824728756,9.870629873,5.613812525,9.362150381,10,8.711648195,9.48,9.06,7.1048,8.548266667,6.446405874,8.305666627,7.376036251,10,7.392141947,6.153846154,0.774379489,4.773455863,7.674439695,10,8.441841652,10,9.480613884,8.333333333,5.573270344,7.999875769,8,10,10,8.317746574,5.437518622,7.777777778,9.073320257,7.077409151,9.940816342,9.327440412,8.10571376,8.634691406,7.33,48,6.536132686,109,3
2013,BGD,Bangladesh,South Asia,2.6,3.6,2.9,3.047619048,8.884822243,5,10,5,9.978845554,9.860380659,7.967845243,10,7.5,0,0,0,5.833333333,7.562000273,5,10,5,6.666666667,5,5,5,6.1,5.319444444,5.473148148,7.5,5,7.5,7.5,7.5,5,5,5,7.5,5,6.25,6.25,9.36536663,9.936536663,5,4.25,7.5,10,10,8.007414756,,0,0,0,0,0,0,0,0,5.292127787,145,9.823529412,9.581689664,7,9,9,9,8.851304769,2.049618803,3.130569998,3.754501602,4.166666667,3.333333333,0.941148344,3.021865143,2.617880778,4.150055971,0.810810811,2.732879764,8.853360392,9.669530534,8.494005435,0,6.75422409,6.526666667,7.22,6.2748,6.673822222,6.112550634,5.693724117,5.903137375,10,5.332569039,0,7.633169251,4.321912763,6.72471809,5,8.591574311,10,7.863858104,10,5.617491373,6.392248544,10,1.36606213,10,7.229300341,3.26044491,4,9.199202604,2.102828601,6.52446029,6.614783407,5.283619969,6.792259471,6.37,113,5.831063894,137,4
